tag_id,species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,age_group,sex,colony_id,island,capture_date,health_status,study_name,clutch_completion,date_egg
,Gentoo,48.07,14.86,208.8,5299,Adult,,Dream South,Dream,2023-09-26,Healthy,PAPRI2023,Yes,2023-09-22
ADE-0034,Adelie,42.84,18.72,191.7,2864,Juvenile,,Cormorant East,Cormorant,2020-07-28,Underweight,PAPRI2020,Yes,2020-07-14
ADE-0035,Adelie,38.54,18.82,194.0,3756,Adult,,Cormorant East,Cormorant,2022-01-27,Underweight,PAPRI2022,Yes,2022-01-26
CHN-0043,Chinstrap,49.38,19.15,194.7,3392,Adult,Female,Torgersen North,Torgersen,2024-03-08,Healthy,PAPRI2024,Yes,2024-02-23
,Chinstrap,49.24,17.38,204.4,2570,Juvenile,,Biscoe West,Biscoe,2022-04-06,Underweight,PAPRI2022,Yes,2022-04-06
CHN-0044,Chinstrap,50.01,17.66,195.1,2500,Juvenile,,Torgersen North,Torgersen,2023-02-28,Underweight,PAPRI2023,Yes,2023-02-24
,Adelie,37.3,21.0,180.6,2500,Chick,Female,Dream South,Dream,2020-02-06,Underweight,PAPRI2020,Yes,2020-01-28
GEN-0045,Gentoo,49.45,15.98,223.7,5800,Adult,Male,Torgersen North,Torgersen,2021-05-19,Healthy,PAPRI2021,Yes,2021-05-16
GEN-0046,Gentoo,49.45,14.68,228.1,4343,Adult,Female,Dream South,Dream,2020-02-16,Healthy,PAPRI2020,Yes,2020-02-04
GEN-0047,Gentoo,50.19,14.55,212.7,4496,Adult,Female,Biscoe West,Biscoe,2021-11-03,Healthy,PAPRI2021,Yes,2021-10-22
,Adelie,35.42,20.57,189.5,4035,Adult,,Dream South,Dream,2024-01-28,Healthy,PAPRI2024,No,
ADE-0036,Adelie,39.53,18.05,194.6,3917,Adult,,Dream South,Dream,2024-05-27,Healthy,PAPRI2024,Yes,2024-05-16
CHN-0045,Chinstrap,50.92,20.63,197.4,3731,Adult,Female,Biscoe West,Biscoe,2019-12-15,Healthy,PAPRI2019,Yes,2019-12-12
ADE-0037,Adelie,36.02,18.33,192.4,3299,Adult,Female,Dream South,Dream,2021-03-02,Critically Ill,PAPRI2021,Yes,2021-02-17
,Adelie,38.69,16.25,190.8,3321,Adult,Female,Cormorant East,Cormorant,2022-03-13,Underweight,PAPRI2022,Yes,2022-02-27
CHN-0046,Chinstrap,46.71,20.09,194.1,2954,Juvenile,,Dream South,Dream,2021-10-22,Underweight,PAPRI2021,Yes,2021-10-10
ADE-0038,Adelie,37.58,14.76,179.7,2500,Chick,,Biscoe West,Biscoe,2024-05-11,Underweight,PAPRI2024,Yes,2024-05-10
ADE-0039,Adelie,39.8,19.12,189.8,2682,Juvenile,Female,Dream South,Dream,2020-09-06,Underweight,PAPRI2020,Yes,2020-09-06
,Gentoo,47.49,13.41,226.0,5351,Adult,,Cormorant East,Cormorant,2021-04-15,Overweight,PAPRI2021,Yes,2021-04-15
,Adelie,36.43,18.46,188.3,3674,Adult,,Biscoe West,Biscoe,2023-12-14,Healthy,PAPRI2023,Yes,2023-12-12
GEN-0048,Gentoo,44.5,14.46,227.8,5519,Adult,Male,Biscoe West,Biscoe,2024-02-11,Healthy,PAPRI2024,No,
ADE-0040,Adelie,37.47,17.73,191.8,3460,Adult,,Biscoe West,Biscoe,2021-10-31,Healthy,PAPRI2021,Yes,2021-10-29
GEN-0049,Gentoo,47.68,14.02,221.2,5415,Adult,Male,Dream South,Dream,2019-11-23,Healthy,PAPRI2019,Yes,2019-11-17
GEN-0050,Gentoo,45.76,16.11,217.7,5380,Adult,,Torgersen North,Torgersen,2020-12-13,Healthy,PAPRI2020,No,
,Chinstrap,55.65,17.4,208.2,3161,Juvenile,Male,Torgersen North,Torgersen,2024-10-14,Healthy,PAPRI2024,Yes,2024-10-02
,Gentoo,44.41,14.16,220.7,5452,Adult,,Shortcut Point,Shortcut,2023-09-23,Healthy,PAPRI2023,Yes,2023-09-10
ADE-0041,Adelie,43.46,19.05,190.2,3736,Adult,,Biscoe West,Biscoe,2024-03-13,Healthy,PAPRI2024,Yes,2024-03-10
ADE-0042,Adelie,37.44,18.72,197.1,3483,Adult,Female,Torgersen North,Torgersen,2022-05-15,Healthy,PAPRI2022,Yes,2022-05-06
,Adelie,37.5,20.76,182.0,3261,Adult,,Torgersen North,Torgersen,2022-06-07,Healthy,PAPRI2022,No,
GEN-0051,Gentoo,42.81,17.2,216.4,5712,Adult,,Torgersen North,Torgersen,2022-04-09,Healthy,PAPRI2022,No,
,Gentoo,46.98,15.86,220.9,3496,Juvenile,,Biscoe West,Biscoe,2022-03-05,Underweight,PAPRI2022,No,
ADE-0043,Adelie,40.24,16.52,198.9,4130,Adult,Male,Dream South,Dream,2021-09-08,Healthy,PAPRI2021,Yes,2021-09-04
ADE-0044,Adelie,40.13,18.79,186.4,3499,Adult,,Torgersen North,Torgersen,2020-06-13,Healthy,PAPRI2020,No,
,Gentoo,48.47,14.45,207.1,4980,Adult,,Biscoe West,Biscoe,2020-09-15,Healthy,PAPRI2020,No,
,Chinstrap,51.35,13.94,204.0,3143,Adult,,Cormorant East,Cormorant,2019-11-28,Underweight,PAPRI2019,Yes,2019-11-16
GEN-0052,Gentoo,48.62,14.7,221.8,3601,Juvenile,,Torgersen North,Torgersen,2023-03-19,Underweight,PAPRI2023,Yes,2023-03-09
,Gentoo,46.1,15.22,216.7,4931,Adult,Female,Torgersen North,Torgersen,2021-06-01,Healthy,PAPRI2021,Yes,2021-05-30
CHN-0047,Chinstrap,41.89,18.91,194.2,4300,Adult,Male,Dream South,Dream,2021-07-02,Overweight,PAPRI2021,Yes,2021-06-19
CHN-0048,Chinstrap,53.75,19.86,193.6,3014,Juvenile,Male,Shortcut Point,Shortcut,2021-07-15,Underweight,PAPRI2021,Yes,2021-07-08
ADE-0045,Adelie,41.09,20.23,197.9,2500,Chick,,Torgersen North,Torgersen,2024-08-04,Underweight,PAPRI2024,Yes,2024-07-22
ADE-0046,Adelie,41.58,18.76,188.3,3641,Adult,,Cormorant East,Cormorant,2020-10-23,Healthy,PAPRI2020,Yes,2020-10-15
CHN-0049,Chinstrap,48.96,17.4,195.1,3200,Adult,Female,Dream South,Dream,2022-08-01,Underweight,PAPRI2022,No,
CHN-0050,Chinstrap,49.06,15.3,202.4,3049,Juvenile,,Torgersen North,Torgersen,2024-06-22,Underweight,PAPRI2024,Yes,2024-06-14
ADE-0047,Adelie,33.13,21.0,184.3,3821,Adult,,Cormorant East,Cormorant,2023-10-29,Overweight,PAPRI2023,Yes,2023-10-29
CHN-0051,Chinstrap,52.46,16.84,200.3,3195,Adult,Female,Torgersen North,Torgersen,2020-02-28,Healthy,PAPRI2020,No,
CHN-0052,Chinstrap,49.71,17.46,203.5,3648,Adult,,Cormorant East,Cormorant,2020-06-20,Overweight,PAPRI2020,Yes,2020-06-08
CHN-0053,Chinstrap,51.67,19.29,197.1,3626,Adult,Female,Biscoe West,Biscoe,2022-07-21,Unwell,PAPRI2022,Yes,2022-07-16
CHN-0054,Chinstrap,51.98,18.99,192.9,2977,Juvenile,,Dream South,Dream,2020-07-13,Underweight,PAPRI2020,No,
CHN-0055,Chinstrap,52.45,20.4,200.5,3168,Adult,Female,Shortcut Point,Shortcut,2022-08-04,Underweight,PAPRI2022,Yes,2022-07-24
,Gentoo,45.19,15.16,223.0,5144,Adult,Male,Torgersen North,Torgersen,2022-01-31,Healthy,PAPRI2022,Yes,2022-01-20
GEN-0053,Gentoo,52.34,15.34,215.5,5655,Adult,Male,Biscoe West,Biscoe,2023-10-17,Underweight,PAPRI2023,Yes,2023-10-07
,Gentoo,50.64,15.48,221.3,5517,Adult,Male,Biscoe West,Biscoe,2019-12-04,Healthy,PAPRI2019,Yes,2019-12-01
ADE-0048,Adelie,38.39,18.59,188.9,3890,Adult,Male,Dream South,Dream,2022-01-18,Healthy,PAPRI2022,Yes,2022-01-11
,Gentoo,43.67,13.0,211.7,5621,Adult,,Biscoe West,Biscoe,2022-11-22,Healthy,PAPRI2022,Yes,2022-11-14
,Chinstrap,46.69,16.38,207.5,3219,Juvenile,,Dream South,Dream,2021-09-01,Underweight,PAPRI2021,Yes,2021-08-19
GEN-0054,Gentoo,40.75,13.98,217.4,5178,Adult,Female,Biscoe West,Biscoe,2020-10-28,Healthy,PAPRI2020,Yes,2020-10-24
,Adelie,35.05,15.93,196.6,4432,Adult,,Shortcut Point,Shortcut,2023-09-13,Overweight,PAPRI2023,Yes,2023-09-08
CHN-0056,Chinstrap,51.04,19.42,194.2,3825,Adult,,Dream South,Dream,2021-04-13,Healthy,PAPRI2021,No,
CHN-0057,Chinstrap,46.31,18.05,184.1,3852,Adult,Male,Cormorant East,Cormorant,2021-05-17,Unwell,PAPRI2021,Yes,2021-05-10
GEN-0055,Gentoo,50.41,14.06,205.5,4901,Adult,Female,Torgersen North,Torgersen,2024-12-23,Healthy,PAPRI2024,Yes,2024-12-22
GEN-0056,Gentoo,44.53,15.93,211.1,4125,Juvenile,Male,Biscoe West,Biscoe,2023-04-29,Underweight,PAPRI2023,Yes,2023-04-24
,Gentoo,44.59,15.46,228.1,5343,Adult,Male,Dream South,Dream,2022-01-11,Healthy,PAPRI2022,Yes,2022-01-04
,Chinstrap,43.54,19.2,195.9,3683,Adult,Female,Biscoe West,Biscoe,2023-05-15,Unwell,PAPRI2023,Yes,2023-05-12
GEN-0057,Gentoo,45.76,14.88,219.8,5308,Adult,Male,Biscoe West,Biscoe,2022-02-02,Healthy,PAPRI2022,Yes,2022-01-19
ADE-0049,Adelie,38.93,18.46,185.4,3326,Adult,Female,Shortcut Point,Shortcut,2024-08-30,Healthy,PAPRI2024,Yes,2024-08-29
CHN-0058,Chinstrap,52.59,18.02,194.1,3940,Adult,,Torgersen North,Torgersen,2022-07-08,Healthy,PAPRI2022,Yes,2022-06-30
CHN-0059,Chinstrap,46.43,19.93,193.9,3894,Adult,Female,Torgersen North,Torgersen,2023-05-20,Healthy,PAPRI2023,Yes,2023-05-09
CHN-0060,Chinstrap,49.59,17.25,211.6,3304,Adult,,Cormorant East,Cormorant,2020-09-24,Underweight,PAPRI2020,Yes,2020-09-18
CHN-0061,Chinstrap,50.89,19.16,194.7,2500,Chick,,Dream South,Dream,2020-10-13,Underweight,PAPRI2020,Yes,2020-09-29
,Adelie,42.11,20.84,180.0,3591,Adult,Female,Torgersen North,Torgersen,2021-08-06,Healthy,PAPRI2021,Yes,2021-08-06
CHN-0062,Chinstrap,48.51,21.0,190.4,4436,Adult,Male,Biscoe West,Biscoe,2022-05-11,Overweight,PAPRI2022,Yes,2022-05-03
GEN-0058,Gentoo,50.43,16.12,218.8,4786,Adult,,Cormorant East,Cormorant,2021-05-27,Healthy,PAPRI2021,Yes,2021-05-25
,Chinstrap,47.55,18.17,191.9,3375,Adult,,Torgersen North,Torgersen,2022-01-29,Healthy,PAPRI2022,Yes,2022-01-17
,Gentoo,45.74,14.56,212.4,5013,Adult,,Cormorant East,Cormorant,2023-07-25,Healthy,PAPRI2023,No,
,Gentoo,48.2,13.0,219.0,5600,Adult,Male,Dream South,Dream,2020-02-04,Healthy,PAPRI2020,Yes,2020-02-01
GEN-0059,Gentoo,43.98,13.32,221.2,4623,Juvenile,,Dream South,Dream,2022-03-23,Healthy,PAPRI2022,Yes,2022-03-14
CHN-0063,Chinstrap,46.47,18.41,199.9,3724,Adult,,Torgersen North,Torgersen,2022-04-16,Healthy,PAPRI2022,Yes,2022-04-07
ADE-0050,Adelie,36.13,19.34,184.1,3911,Adult,Male,Biscoe West,Biscoe,2021-12-19,Healthy,PAPRI2021,Yes,2021-12-16
,Gentoo,45.29,16.28,223.5,5244,Adult,,Torgersen North,Torgersen,2022-10-13,Healthy,PAPRI2022,No,
,Chinstrap,47.04,16.25,196.5,3950,Adult,,Torgersen North,Torgersen,2024-01-16,Healthy,PAPRI2024,Yes,2024-01-10
CHN-0064,Chinstrap,56.45,19.13,197.3,3601,Adult,,Shortcut Point,Shortcut,2024-10-31,Underweight,PAPRI2024,Yes,2024-10-21
,Gentoo,49.01,15.5,210.6,4412,Adult,Female,Torgersen North,Torgersen,2022-09-18,Healthy,PAPRI2022,Yes,2022-09-05
ADE-0051,Adelie,33.84,19.16,182.8,2901,Adult,Female,Cormorant East,Cormorant,2022-09-24,Underweight,PAPRI2022,Yes,2022-09-17
,Chinstrap,51.56,18.55,197.8,2960,Juvenile,,Torgersen North,Torgersen,2024-01-15,Underweight,PAPRI2024,No,
GEN-0060,Gentoo,47.75,14.68,222.5,5128,Adult,Male,Cormorant East,Cormorant,2020-02-15,Healthy,PAPRI2020,No,
GEN-0061,Gentoo,49.21,15.52,214.0,2943,Chick,,Biscoe West,Biscoe,2022-01-01,Underweight,PAPRI2022,Yes,2021-12-20
,Adelie,40.25,17.05,190.2,3512,Adult,Female,Torgersen North,Torgersen,2022-12-26,Healthy,PAPRI2022,Yes,2022-12-21
ADE-0052,Adelie,38.19,18.7,206.0,2888,Juvenile,,Dream South,Dream,2020-12-26,Underweight,PAPRI2020,Yes,2020-12-18
GEN-0062,Gentoo,47.53,13.23,210.6,4878,Adult,,Cormorant East,Cormorant,2022-02-21,Healthy,PAPRI2022,Yes,2022-02-16
GEN-0063,Gentoo,49.02,14.86,206.2,4504,Adult,Female,Biscoe West,Biscoe,2022-01-14,Healthy,PAPRI2022,Yes,2022-01-02
GEN-0064,Gentoo,44.68,14.63,209.7,5502,Adult,Male,Dream South,Dream,2024-04-07,Healthy,PAPRI2024,Yes,2024-04-01
,Chinstrap,45.61,19.17,191.2,3091,Juvenile,Male,Biscoe West,Biscoe,2021-08-07,Underweight,PAPRI2021,No,
CHN-0065,Chinstrap,49.29,17.96,191.7,3423,Adult,Female,Torgersen North,Torgersen,2021-11-11,Healthy,PAPRI2021,Yes,2021-10-29
ADE-0053,Adelie,38.84,17.31,180.0,3974,Adult,,Torgersen North,Torgersen,2022-11-18,Healthy,PAPRI2022,Yes,2022-11-04
,Chinstrap,40.37,19.99,186.4,3809,Adult,Male,Dream South,Dream,2023-11-27,Healthy,PAPRI2023,Yes,2023-11-20
ADE-0054,Adelie,42.06,17.93,195.7,4125,Adult,Male,Biscoe West,Biscoe,2022-11-04,Overweight,PAPRI2022,Yes,2022-10-28
,Gentoo,45.77,13.0,213.7,4899,Adult,Female,Biscoe West,Biscoe,2022-05-12,Healthy,PAPRI2022,Yes,2022-05-05
CHN-0066,Chinstrap,45.52,18.45,182.3,4577,Adult,Male,Shortcut Point,Shortcut,2023-11-27,Overweight,PAPRI2023,Yes,2023-11-13
,Gentoo,47.42,13.68,214.3,4414,Adult,Female,Biscoe West,Biscoe,2021-01-14,Healthy,PAPRI2021,Yes,2021-01-07
GEN-0065,Gentoo,40.59,14.27,211.8,3885,Adult,Female,Biscoe West,Biscoe,2023-10-21,Underweight,PAPRI2023,Yes,2023-10-19
,Gentoo,45.49,16.05,213.4,4584,Juvenile,,Cormorant East,Cormorant,2022-06-27,Healthy,PAPRI2022,Yes,2022-06-17
,Adelie,38.56,19.78,199.2,4268,Adult,Male,Dream South,Dream,2024-01-13,Critically Ill,PAPRI2024,Yes,2024-01-10
,Adelie,42.31,20.74,190.2,2500,Chick,,Biscoe West,Biscoe,2021-11-03,Overweight,PAPRI2021,Yes,2021-11-03
ADE-0055,Adelie,39.04,20.98,188.5,3541,Adult,Female,Dream South,Dream,2022-10-02,Healthy,PAPRI2022,Yes,2022-09-19
GEN-0066,Gentoo,46.4,15.02,208.9,4611,Adult,,Biscoe West,Biscoe,2020-05-07,Healthy,PAPRI2020,Yes,2020-05-04
ADE-0056,Adelie,40.64,20.14,187.1,2713,Juvenile,Female,Biscoe West,Biscoe,2020-03-10,Underweight,PAPRI2020,Yes,2020-03-01
,Adelie,42.0,19.48,196.5,2778,Juvenile,,Shortcut Point,Shortcut,2024-07-02,Underweight,PAPRI2024,Yes,2024-06-22
,Adelie,35.42,17.65,191.8,3422,Adult,,Torgersen North,Torgersen,2020-01-23,Healthy,PAPRI2020,Yes,2020-01-22
CHN-0067,Chinstrap,50.3,21.0,191.5,4197,Adult,Male,Cormorant East,Cormorant,2024-10-06,Overweight,PAPRI2024,No,
,Gentoo,51.87,16.96,221.5,5499,Adult,Male,Cormorant East,Cormorant,2023-08-02,Overweight,PAPRI2023,Yes,2023-07-24
,Gentoo,46.41,13.79,210.7,4424,Adult,Male,Torgersen North,Torgersen,2023-01-15,Healthy,PAPRI2023,Yes,2023-01-02
CHN-0068,Chinstrap,50.71,18.74,192.6,2875,Juvenile,,Shortcut Point,Shortcut,2022-12-04,Underweight,PAPRI2022,Yes,2022-11-20
GEN-0067,Gentoo,48.42,15.78,222.2,5005,Adult,Male,Dream South,Dream,2022-07-22,Healthy,PAPRI2022,No,
CHN-0069,Chinstrap,51.56,17.2,204.5,2500,Chick,,Torgersen North,Torgersen,2023-03-11,Underweight,PAPRI2023,Yes,2023-02-27
CHN-0070,Chinstrap,50.99,20.38,197.3,2628,Juvenile,,Torgersen North,Torgersen,2022-07-01,Underweight,PAPRI2022,No,
CHN-0071,Chinstrap,48.49,18.36,201.7,3691,Adult,Female,Torgersen North,Torgersen,2024-03-22,Healthy,PAPRI2024,Yes,2024-03-18
ADE-0057,Adelie,42.14,18.43,192.0,4000,Adult,Female,Dream South,Dream,2021-07-10,Healthy,PAPRI2021,Yes,2021-07-06
CHN-0072,Chinstrap,42.53,18.63,208.7,3276,Juvenile,Male,Dream South,Dream,2022-03-01,Underweight,PAPRI2022,No,
ADE-0058,Adelie,42.28,19.41,189.1,3166,Adult,Female,Torgersen North,Torgersen,2024-08-03,Healthy,PAPRI2024,Yes,2024-07-28
ADE-0059,Adelie,41.04,17.01,198.4,3573,Adult,,Biscoe West,Biscoe,2021-02-09,Healthy,PAPRI2021,Yes,2021-02-03
ADE-0060,Adelie,43.31,18.99,182.2,4025,Adult,Male,Torgersen North,Torgersen,2020-09-07,Healthy,PAPRI2020,Yes,2020-08-31
ADE-0061,Adelie,39.55,20.58,180.6,3368,Adult,,Dream South,Dream,2022-07-12,Healthy,PAPRI2022,Yes,2022-07-11
ADE-0062,Adelie,40.75,17.84,201.2,3401,Adult,Female,Dream South,Dream,2024-04-03,Healthy,PAPRI2024,Yes,2024-03-28
,Gentoo,42.4,16.55,227.1,3948,Juvenile,Male,Shortcut Point,Shortcut,2022-06-08,Underweight,PAPRI2022,Yes,2022-06-03
CHN-0073,Chinstrap,43.77,20.52,192.1,4519,Adult,,Biscoe West,Biscoe,2024-02-18,Overweight,PAPRI2024,Yes,2024-02-05
CHN-0074,Chinstrap,49.22,17.4,209.0,4519,Adult,Male,Dream South,Dream,2023-07-28,Overweight,PAPRI2023,Yes,2023-07-17
,Chinstrap,52.18,19.45,201.4,2819,Juvenile,,Shortcut Point,Shortcut,2024-05-29,Underweight,PAPRI2024,Yes,2024-05-17
CHN-0075,Chinstrap,52.48,17.46,202.6,2978,Juvenile,Female,Biscoe West,Biscoe,2023-06-10,Underweight,PAPRI2023,Yes,2023-06-04
,Adelie,35.72,18.11,185.3,3140,Adult,,Dream South,Dream,2022-09-29,Healthy,PAPRI2022,Yes,2022-09-18
,Chinstrap,50.38,16.32,197.3,4079,Adult,Male,Dream South,Dream,2020-05-11,Overweight,PAPRI2020,Yes,2020-05-06
,Adelie,42.1,19.27,188.5,2500,Chick,,Biscoe West,Biscoe,2023-07-19,Underweight,PAPRI2023,Yes,2023-07-14
CHN-0076,Chinstrap,52.76,15.4,187.2,2500,Chick,Male,Torgersen North,Torgersen,2022-03-31,Underweight,PAPRI2022,Yes,2022-03-21
GEN-0068,Gentoo,47.92,13.0,218.9,3953,Juvenile,,Biscoe West,Biscoe,2022-06-15,Underweight,PAPRI2022,Yes,2022-06-14
ADE-0063,Adelie,41.59,18.11,187.6,3630,Adult,Female,Cormorant East,Cormorant,2022-04-20,Healthy,PAPRI2022,Yes,2022-04-15
CHN-0077,Chinstrap,44.94,13.9,195.8,4480,Adult,Male,Torgersen North,Torgersen,2021-06-06,Unwell,PAPRI2021,Yes,2021-06-01
GEN-0069,Gentoo,50.2,15.73,219.1,4561,Adult,,Torgersen North,Torgersen,2023-11-25,Healthy,PAPRI2023,Yes,2023-11-23
CHN-0078,Chinstrap,51.33,20.46,195.3,3453,Adult,Female,Biscoe West,Biscoe,2023-04-12,Underweight,PAPRI2023,Yes,2023-04-06
CHN-0079,Chinstrap,49.97,18.15,190.1,3234,Adult,Female,Torgersen North,Torgersen,2021-12-05,Critically Ill,PAPRI2021,Yes,2021-11-23
GEN-0070,Gentoo,51.98,14.47,216.9,2962,Chick,Male,Cormorant East,Cormorant,2021-10-19,Underweight,PAPRI2021,Yes,2021-10-15
GEN-0071,Gentoo,47.8,13.44,206.4,4589,Adult,,Cormorant East,Cormorant,2023-02-04,Healthy,PAPRI2023,No,
CHN-0080,Chinstrap,49.02,19.33,185.1,3354,Adult,Female,Dream South,Dream,2024-11-24,Healthy,PAPRI2024,Yes,2024-11-22
CHN-0081,Chinstrap,45.14,19.41,186.7,4696,Adult,Male,Torgersen North,Torgersen,2022-08-12,Overweight,PAPRI2022,No,
,Chinstrap,43.47,20.36,190.9,3441,Adult,,Dream South,Dream,2024-11-25,Healthy,PAPRI2024,No,
,Adelie,41.55,21.0,188.1,2847,Juvenile,Female,Dream South,Dream,2023-03-22,Healthy,PAPRI2023,Yes,2023-03-15
,Adelie,36.57,18.53,183.0,2824,Adult,,Torgersen North,Torgersen,2023-05-30,Underweight,PAPRI2023,Yes,2023-05-24
GEN-0072,Gentoo,46.15,17.21,227.6,4816,Adult,Male,Cormorant East,Cormorant,2024-03-17,Healthy,PAPRI2024,Yes,2024-03-13
ADE-0064,Adelie,38.86,17.31,188.8,3125,Juvenile,Female,Dream South,Dream,2022-10-30,Healthy,PAPRI2022,Yes,2022-10-26
GEN-0073,Gentoo,45.61,15.52,212.7,4796,Adult,,Cormorant East,Cormorant,2019-12-25,Healthy,PAPRI2019,Yes,2019-12-22
CHN-0082,Chinstrap,49.2,21.0,198.3,3619,Adult,,Torgersen North,Torgersen,2021-06-01,Healthy,PAPRI2021,No,
CHN-0083,Chinstrap,47.61,19.32,198.2,2500,Chick,,Cormorant East,Cormorant,2020-05-28,Underweight,PAPRI2020,Yes,2020-05-16
GEN-0074,Gentoo,50.15,14.71,215.9,6277,Adult,,Biscoe West,Biscoe,2023-04-18,Overweight,PAPRI2023,Yes,2023-04-06
ADE-0065,Adelie,41.6,19.16,198.5,3530,Adult,,Cormorant East,Cormorant,2022-09-25,Healthy,PAPRI2022,No,
,Gentoo,47.84,13.07,222.5,4733,Adult,,Torgersen North,Torgersen,2022-08-19,Healthy,PAPRI2022,Yes,2022-08-18
ADE-0066,Adelie,42.01,19.21,195.0,3642,Adult,,Shortcut Point,Shortcut,2021-04-20,Overweight,PAPRI2021,Yes,2021-04-07
ADE-0067,Adelie,40.11,17.13,185.8,4009,Adult,,Torgersen North,Torgersen,2024-01-07,Healthy,PAPRI2024,Yes,2024-01-05
,Gentoo,46.7,15.38,213.7,5033,Adult,Male,Biscoe West,Biscoe,2023-04-20,Healthy,PAPRI2023,No,
GEN-0075,Gentoo,44.63,15.31,229.4,4573,Adult,,Biscoe West,Biscoe,2022-04-19,Healthy,PAPRI2022,Yes,2022-04-19
GEN-0076,Gentoo,48.07,15.09,220.1,5002,Adult,,Torgersen North,Torgersen,2023-08-29,Healthy,PAPRI2023,Yes,2023-08-21
CHN-0084,Chinstrap,45.29,19.19,194.7,3815,Adult,Female,Torgersen North,Torgersen,2021-07-23,Healthy,PAPRI2021,Yes,2021-07-14
,Adelie,38.89,18.0,201.7,3956,Adult,Male,Biscoe West,Biscoe,2020-01-03,Healthy,PAPRI2020,Yes,2019-12-27
,Adelie,39.32,17.87,192.2,3792,Adult,Male,Torgersen North,Torgersen,2022-02-23,Healthy,PAPRI2022,Yes,2022-02-21
GEN-0077,Gentoo,52.92,15.22,215.2,4218,Adult,,Dream South,Dream,2020-04-09,Healthy,PAPRI2020,No,
GEN-0078,Gentoo,41.13,14.07,224.8,3793,Juvenile,Female,Shortcut Point,Shortcut,2023-10-26,Underweight,PAPRI2023,Yes,2023-10-16
,Adelie,40.27,17.14,186.3,2500,Chick,Male,Biscoe West,Biscoe,2023-01-28,Underweight,PAPRI2023,Yes,2023-01-28
ADE-0068,Adelie,43.16,17.92,197.9,4156,Adult,,Biscoe West,Biscoe,2022-02-11,Overweight,PAPRI2022,Yes,2022-02-08
CHN-0085,Chinstrap,48.46,20.46,196.3,3556,Adult,Female,Torgersen North,Torgersen,2024-09-08,Healthy,PAPRI2024,Yes,2024-08-26
ADE-0069,Adelie,35.62,20.18,187.0,3948,Adult,Male,Biscoe West,Biscoe,2023-03-03,Healthy,PAPRI2023,Yes,2023-02-20
,Adelie,37.71,19.19,186.7,2989,Juvenile,Female,Biscoe West,Biscoe,2024-07-27,Underweight,PAPRI2024,Yes,2024-07-25
ADE-0070,Adelie,39.14,21.0,183.5,3497,Adult,,Biscoe West,Biscoe,2021-07-06,Healthy,PAPRI2021,Yes,2021-06-26
,Adelie,41.58,16.42,194.7,3900,Adult,,Torgersen North,Torgersen,2021-05-06,Healthy,PAPRI2021,Yes,2021-04-23
GEN-0079,Gentoo,48.73,14.51,221.0,4608,Juvenile,,Cormorant East,Cormorant,2020-10-21,Healthy,PAPRI2020,Yes,2020-10-21
ADE-0071,Adelie,34.2,14.98,190.9,3385,Juvenile,Male,Dream South,Dream,2022-09-16,Healthy,PAPRI2022,Yes,2022-09-11
CHN-0086,Chinstrap,47.03,18.36,198.3,3761,Adult,,Torgersen North,Torgersen,2021-10-18,Healthy,PAPRI2021,Yes,2021-10-11
ADE-0072,Adelie,37.62,19.53,191.3,2500,Chick,Male,Torgersen North,Torgersen,2024-12-02,Overweight,PAPRI2024,Yes,2024-11-22
GEN-0080,Gentoo,44.69,16.1,213.8,5323,Adult,,Dream South,Dream,2020-03-17,Healthy,PAPRI2020,No,
CHN-0087,Chinstrap,49.92,17.47,189.6,2500,Chick,,Torgersen North,Torgersen,2024-04-11,Underweight,PAPRI2024,Yes,2024-04-02
,Gentoo,47.44,14.44,221.8,4353,Adult,,Cormorant East,Cormorant,2021-06-27,Healthy,PAPRI2021,Yes,2021-06-14
ADE-0073,Adelie,41.64,17.1,192.8,2500,Chick,Female,Torgersen North,Torgersen,2023-03-07,Underweight,PAPRI2023,Yes,2023-02-24
,Gentoo,47.19,14.6,217.4,4372,Juvenile,,Biscoe West,Biscoe,2023-09-06,Overweight,PAPRI2023,Yes,2023-08-29
GEN-0081,Gentoo,48.54,16.2,218.6,5520,Adult,Male,Cormorant East,Cormorant,2023-12-14,Overweight,PAPRI2023,No,
ADE-0074,Adelie,39.31,19.9,172.4,2500,Chick,,Cormorant East,Cormorant,2021-04-10,Underweight,PAPRI2021,Yes,2021-04-01
GEN-0082,Gentoo,51.92,14.38,222.3,4837,Adult,Female,Torgersen North,Torgersen,2024-07-25,Healthy,PAPRI2024,Yes,2024-07-21
ADE-0075,Adelie,43.15,20.37,200.7,4119,Adult,Male,Cormorant East,Cormorant,2019-12-30,Overweight,PAPRI2019,Yes,2019-12-30
,Chinstrap,45.61,18.55,194.2,3078,Adult,Male,Dream South,Dream,2022-11-06,Underweight,PAPRI2022,Yes,2022-10-27
CHN-0088,Chinstrap,49.21,19.38,196.3,3394,Juvenile,,Torgersen North,Torgersen,2021-07-17,Healthy,PAPRI2021,Yes,2021-07-12
,Adelie,38.52,18.12,187.1,3190,Adult,Male,Dream South,Dream,2021-12-30,Overweight,PAPRI2021,Yes,2021-12-18
CHN-0089,Chinstrap,47.38,17.39,186.2,3857,Adult,Male,Dream South,Dream,2021-05-20,Healthy,PAPRI2021,Yes,2021-05-11
